"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"","instructions",10,45389,"0.0-8.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":1569.3000000715256}]",1569.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",11,47148,"0.0-9.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",1758.10000002384,"{""Q0"":""""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",12,48468,"0.0-10.0-0.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":1318.8999999761581}]",1319,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",13,54664,"0.0-10.0-1.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",6195.10000002384,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",14,55792,"0.0-11.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":1126.8999999761581}]",1127.19999992847,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",15,59491,"0.0-12.0-0.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":3697.5999999046326}]",3697.89999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",16,110529,"0.0-12.0-1.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","THIRTY FOUR","E,O,U,R,F,T,H,I,Y",9,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",17,112841,"0.0-12.0-2.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":2311}]",2311.19999992847,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",18,115258,"0.0-12.0-3.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",1657.59999990463,23,73,0,16,7,"",NA,"",NA
"","instructions",19,134619,"0.0-12.0-0.1",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":19359.799999952316}]",19360.0999999046,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",20,196081,"0.0-12.0-1.1",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","USAIN BOLT","E,A,I,N,B,O,C,S,U,R,L,T",12,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",21,198654,"0.0-12.0-2.1",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":2570.100000023842}]",2570.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",22,200719,"0.0-12.0-3.1",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","USAIN BOLT","",NA,NA,"",1297.79999995232,61,34,1,51,10,"",NA,"",NA
"","instructions",23,205897,"0.0-12.0-0.2",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":5177.200000047684}]",5177.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",24,235964,"0.0-12.0-1.2",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",25,237359,"0.0-12.0-2.2",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":1394.3999999761581}]",1394.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",26,239863,"0.0-12.0-3.2",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","FIG","",NA,NA,"",1743.60000002384,1,35,2,41,40,"",NA,"",NA
"","instructions",27,241755,"0.0-12.0-0.3",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":1891.2000000476837}]",1891.40000009537,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",28,280424,"0.0-12.0-1.3",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","HAWAII","I,A,W,H",4,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",29,311630,"0.0-12.0-2.3",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":31205.199999928474}]",31205.3999999762,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",30,313967,"0.0-12.0-3.3",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","HAWAII","",NA,NA,"",1583.70000004768,16,93,3,1,15,"",NA,"",NA
"","instructions",31,321937,"0.0-12.0-0.4",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":7968.899999976158}]",7969.19999992847,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",32,385010,"0.0-12.0-1.4",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","THUMB","A,E,O,R,I,U,M,S,T,H,B",11,9,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",33,388160,"0.0-12.0-2.4",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":3147.2999999523163}]",3147.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",34,390714,"0.0-12.0-3.4",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",NA,"","","","","THUMB","",NA,NA,"",1797,31,23,4,26,5,"",NA,"",NA
"","survey-text",35,395054,"0.0-13.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",4334.89999997616,"{""Q0"":""THUMB""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thumb",NA,"",NA
"","survey-multi-choice",36,398537,"0.0-14.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",3481.70000004768,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,"",NA
"","html-slider-response",37,402097,"0.0-15.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",3557.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",100,"<p>Overall, how confident were you in your answer to this last question?</p>",100
"","survey-text",38,420639,"0.0-16.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",18538.7999999523,"{""Q0"":""How people judge how intelligent one is with just word""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-text",39,423299,"0.0-17.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"",2655.29999995232,"{""Q0"":""none""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",40,438059,"0.0-18.0",NA,314,"199,93,226,61,137,223,54,186,146,18,135,97,110,232,237,180,201,134,227,40,167,142,3,62,87,193,229,226,181,156,131,142",157,"66a0b3911f23dfc7665bb169","669bc86708c5d509c44924bc","66a12b1fec319c9efe99ba39",1,1,0,"false",1,100,"[{""page_index"":0,""viewing_time"":14758.5}]",14758.8000000715,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
