"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"","instructions",10,108161,"0.0-11.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":6739.4000000059605}]",6739.59999999404,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",11,121708,"0.0-12.0-0.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":13546.09999999404}]",13546.3999999762,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",12,131756,"0.0-12.0-1.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",9543.90000000596,"THIRTY FOUR","","","","","",NA,NA,"","THIRTY FOUR",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",13,160918,"0.0-12.0-2.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","THIRTY FOUR","E,I,O,M,N,T,H,R,Y,F,U",11,12,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",14,164939,"0.0-12.0-3.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":4017.699999988079}]",4018.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",15,167394,"0.0-12.0-4.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","THIRTY FOUR","",NA,NA,"","",1682.59999999404,1,18,0,78,77,"","",NA
"","instructions",16,175741,"0.0-12.0-0.1",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":8344.699999988079}]",8344.89999997616,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",17,183439,"0.0-12.0-1.1",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",7195,"NECTARINE","","","","","",NA,NA,"","NECTARINE",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",18,225392,"0.0-12.0-2.1",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","NECTARINE","A,R,S,T,N,E,C,I",8,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",19,227252,"0.0-12.0-3.1",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":1859.1000000238419}]",1859.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",20,231807,"0.0-12.0-4.1",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","NECTARINE","",NA,NA,"","",3785.19999998808,5,37,1,29,24,"","",NA
"","instructions",21,234037,"0.0-12.0-0.2",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":2227.300000011921}]",2227.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",22,241151,"0.0-12.0-1.2",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",6611.29999998212,"THUMB","","","","","",NA,NA,"","THUMB",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",23,304212,"0.0-12.0-2.2",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","THUMB","A,E,O,R,I,U,M,S,T,H,B",11,9,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",24,305604,"0.0-12.0-3.2",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":1390}]",1390.30000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",25,311326,"0.0-12.0-4.2",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","THUMB","",NA,NA,"","",4959.10000002384,7,23,2,26,19,"","",NA
"","instructions",26,313489,"0.0-12.0-0.3",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":2159.300000011921}]",2159.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",27,319875,"0.0-12.0-1.3",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",5883.90000000596,"SHAKIRA","","","","","",NA,NA,"","SHAKIRA",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",28,347480,"0.0-12.0-2.3",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","SHAKIRA","E,I,A,G,M,R,C,B,L,U,V,W,X,Q,F,O,P,T,S,J,D,K,H",23,-2,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",29,349402,"0.0-12.0-3.3",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":1921.0999999940395}]",1921.40000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",30,352444,"0.0-12.0-4.3",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","SHAKIRA","",NA,NA,"","",2278.69999998808,100,91,3,88,12,"","",NA
"","instructions",31,354582,"0.0-12.0-0.4",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":2137.4000000059605}]",2137.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",32,360284,"0.0-12.0-1.4",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",5198.70000001788,"HAWAII","","","","","",NA,NA,"","HAWAII",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",33,379360,"0.0-12.0-2.4",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","HAWAII","G,F,U,E,I,H,A,W",8,11,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",34,380631,"0.0-12.0-3.4",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":1268.8999999761581}]",1269.09999999404,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",35,385025,"0.0-12.0-4.4",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",NA,"","","","","HAWAII","",NA,NA,"","",3636.59999999404,50,42,4,84,34,"","",NA
"","survey-text",36,389366,"0.0-13.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",4338.40000000596,"{""Q0"":""HAWAII""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"hawaii","",NA
"","survey-multi-choice",37,399918,"0.0-14.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",10550.1000000238,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"","",NA,3,NA,NA,NA,NA,"","",NA
"","html-slider-response",38,404856,"0.0-15.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",4935.5,"","","","","","",NA,NA,"","82",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",82
"","survey-text",39,431889,"0.0-16.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",27030.2000000179,"{""Q0"":""Whether people can decide how well they'd do against people just by watching them play a game""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-text",40,433958,"0.0-17.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"",2066.90000000596,"{""Q0"":""""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",41,441096,"0.0-18.0",NA,317,"126,216,240,243,183,7,149,109,159,177,232,137,225,17,83,224,170,10,133,73,131,8,29,38,47,190,94,237,227,45,167,202",158,"66a0b3911f23dfc7665bb169","6630fcae418bde6a9e7c3b47","66a13d9c846db3c5c469f296",1,0,0,"true",3,82,"[{""page_index"":0,""viewing_time"":7137.4000000059605}]",7137.60000002384,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
