"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"","instructions",13,291448,"0.0-12.0-2.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":6127.0999999996275}]",6127.59999999963,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",14,304035,"0.0-12.0-3.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","SHAKIRA","",NA,NA,"",11812.3000000007,20,29,0,10,10,"",NA,"",NA
"","instructions",15,308288,"0.0-12.0-0.1",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":4252.4000000003725}]",4252.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",16,330670,"0.0-12.0-1.1",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","THUMB","A,E,I,O,U,T,H,M,B",9,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",17,337048,"0.0-12.0-2.1",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":6377.200000001118}]",6377.70000000112,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",18,343734,"0.0-12.0-3.1",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","THUMB","",NA,NA,"",5923.29999999888,15,72,1,55,40,"",NA,"",NA
"","instructions",19,347384,"0.0-12.0-0.2",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":3649.10000000149}]",3649.20000000112,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",20,375402,"0.0-12.0-1.2",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","THIRTY FOUR","N,E,A,S,R,F,O,U,T,Y,I,H",12,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",21,377609,"0.0-12.0-2.2",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":2206}]",2206.09999999963,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",22,380484,"0.0-12.0-3.2",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",2107,13,2,2,5,8,"",NA,"",NA
"","instructions",23,381888,"0.0-12.0-0.3",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":1403.5999999996275}]",1403.69999999925,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",24,416153,"0.0-12.0-1.3",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","KENTUCKY","L,I,O,E,M,N,D,F,A,B,C,G,H,J,K,T,U,Y",18,4,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",25,417937,"0.0-12.0-2.3",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":1784.300000000745}]",1784.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",26,421532,"0.0-12.0-3.3",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","KENTUCKY","",NA,NA,"",2830,88,95,3,53,35,"",NA,"",NA
"","instructions",27,422673,"0.0-12.0-0.4",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":1140.300000000745}]",1140.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",28,443634,"0.0-12.0-1.4",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","NECTARINE","R,P,S,A,O,I,E,N,C,T",10,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",29,446393,"0.0-12.0-2.4",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":2758}]",2758.09999999963,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",30,451098,"0.0-12.0-3.4",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",NA,"","","","","NECTARINE","",NA,NA,"",3934.19999999925,10,46,4,62,52,"",NA,"",NA
"","survey-text",31,458553,"0.0-13.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",7453.19999999925,"{""Q0"":""Nectarine""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"nectarine",NA,"",NA
"","survey-multi-choice",32,474193,"0.0-14.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",15639.1000000015,"{""Q0"":""4. I would be <b>fourth</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,4,NA,NA,NA,NA,"",NA,"",NA
"","html-slider-response",33,478537,"0.0-15.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",4342.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",83,"<p>Overall, how confident were you in your answer to this last question?</p>",83
"","survey-text",34,493882,"0.0-16.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",15342.5,"{""Q0"":""If we can figure out words.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-text",35,499393,"0.0-17.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"",5509.89999999851,"{""Q0"":""Nah""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",36,508233,"0.0-18.0",NA,322,"187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44",161,"66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570",1,0,0,"false",4,83,"[{""page_index"":0,""viewing_time"":8839.199999999255}]",8839.69999999925,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
