"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"","instructions",16,109779,"0.0-12.0-0.1",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":1792.199999988079}]",1792.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",17,117646,"0.0-12.0-1.1",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",7359.29999995232,"KENTUCKY","","","","","",NA,NA,"","KENTUCKY",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",18,182681,"0.0-12.0-2.1",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","KENTUCKY","O,E,B,T,A,I,R,S,G,H,N,K,Y,C,U",15,7,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",19,187297,"0.0-12.0-3.1",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":4614.300000011921}]",4614.80000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",20,191346,"0.0-12.0-4.1",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","KENTUCKY","",NA,NA,"","",3278.60000002384,80,72,1,42,38,"","",NA
"","instructions",21,196058,"0.0-12.0-0.2",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":4709.800000011921}]",4710.40000003576,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",22,208099,"0.0-12.0-1.2",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",11536.5,"SHAKIRA","","","","","",NA,NA,"","SHAKIRA",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",23,243846,"0.0-12.0-2.2",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","SHAKIRA","E,A,R,T,S,H,I,K",8,13,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",24,286204,"0.0-12.0-3.2",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":42356.69999998808}]",42357.2999999523,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",25,289958,"0.0-12.0-4.2",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","SHAKIRA","",NA,NA,"","",2998.39999997616,66,53,2,31,35,"","",NA
"","instructions",26,292442,"0.0-12.0-0.3",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":2482.800000011921}]",2483.30000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",27,295564,"0.0-12.0-1.3",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",2618.39999997616,"FIG","","","","","",NA,NA,"","FIG",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",28,307394,"0.0-12.0-2.3",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","FIG","F,I,G",3,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",29,308945,"0.0-12.0-3.3",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":1550.300000011921}]",1551,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",30,315092,"0.0-12.0-4.3",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","FIG","",NA,NA,"","",5390.70000004768,81,81,3,74,7,"","",NA
"","instructions",31,319086,"0.0-12.0-0.4",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3992.300000011921}]",3992.69999998808,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",32,323076,"0.0-12.0-1.4",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",3486.10000002384,"THUMB","","","","","",NA,NA,"","THUMB",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",33,348528,"0.0-12.0-2.4",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","THUMB","E,L,A,I,O,U,T,M,H,B",10,10,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",34,360977,"0.0-12.0-3.4",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":12448}]",12448.1999999881,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",35,364398,"0.0-12.0-4.4",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",NA,"","","","","THUMB","",NA,NA,"","",2666.09999996424,68,40,4,44,24,"","",NA
"","survey-text",36,371797,"0.0-13.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",7396.30000001192,"{""Q0"":""THUMB""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"thumb","",NA
"","survey-multi-choice",37,375855,"0.0-14.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",4056.29999995232,"{""Q0"":""2. I would be <b>second</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"","",NA,2,NA,NA,NA,NA,"","",NA
"","html-slider-response",38,379368,"0.0-15.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",3509.19999998808,"","","","","","",NA,NA,"","100",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",100
"","survey-text",39,392381,"0.0-16.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",13009.4000000358,"{""Q0"":""Guessing words""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-text",40,408611,"0.0-17.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"",16227.1999999881,"{""Q0"":""It's Accurate""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",41,413165,"0.0-18.0",NA,137,"162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191",68,"669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":4553.800000011921}]",4554.30000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
