"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"","instructions",10,133713,"0.0-8.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":11854}]",11855,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",11,142609,"0.0-9.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",8893,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",12,144208,"0.0-10.0-0.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":1600}]",1600,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",13,145897,"0.0-10.0-1.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",1686,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",14,157860,"0.0-11.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":11963}]",11963,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",15,173886,"0.0-12.0-0.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":16024}]",16024,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",16,182187,"0.0-12.0-1.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",7788,"Nectarine","","","","","",NA,NA,"","Nectarine",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",17,200006,"0.0-12.0-2.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","NECTARINE","A,N,E,C,T,R,I",7,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",18,204824,"0.0-12.0-3.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":4816}]",4817,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",19,211256,"0.0-12.0-4.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","NECTARINE","",NA,NA,"","",5672,1,2,0,12,11,"","",NA
"","instructions",20,222889,"0.0-12.0-0.1",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":11629}]",11630,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",21,229436,"0.0-12.0-1.1",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",6015,"Hawaii","","","","","",NA,NA,"","Hawaii",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",22,275787,"0.0-12.0-2.1",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","HAWAII","A,N,H,W,I",5,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",23,280880,"0.0-12.0-3.1",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":5091}]",5092,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",24,285013,"0.0-12.0-4.1",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","HAWAII","",NA,NA,"","",3374,85,96,1,51,34,"","",NA
"","instructions",25,290548,"0.0-12.0-0.2",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":5534}]",5534,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",26,295625,"0.0-12.0-1.2",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",4567,"Shakira","","","","","",NA,NA,"","Shakira",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",27,328678,"0.0-12.0-2.2",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","SHAKIRA","E,A,S,H,K,I,R",7,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",28,331666,"0.0-12.0-3.2",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":2989}]",2989,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",29,337278,"0.0-12.0-4.2",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","SHAKIRA","",NA,NA,"","",4855,10,11,2,19,9,"","",NA
"","instructions",30,341075,"0.0-12.0-0.3",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3795}]",3795,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",31,348024,"0.0-12.0-1.3",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",6439,"Thirty Four","","","","","",NA,NA,"","Thirty Four",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",32,381686,"0.0-12.0-2.3",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","THIRTY FOUR","T,W,H,I,R,Y,F,O,U",9,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",33,384837,"0.0-12.0-3.3",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3149}]",3149,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",34,388881,"0.0-12.0-4.3",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","THIRTY FOUR","",NA,NA,"","",3286,9,84,3,28,19,"","",NA
"","instructions",35,390750,"0.0-12.0-0.4",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":1866}]",1866,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",36,395132,"0.0-12.0-1.4",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",3873,"Thumb","","","","","",NA,NA,"","Thumb",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",37,464567,"0.0-12.0-2.4",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","THUMB","A,E,I,O,U,D,M,N,T,R,H,B",12,8,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",38,468079,"0.0-12.0-3.4",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3510}]",3510,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",39,470583,"0.0-12.0-4.4",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","THUMB","",NA,NA,"","",1749,92,1,4,58,34,"","",NA
"","survey-text",40,478501,"0.0-13.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",7911,"{""Q0"":""Thumb""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"thumb","",NA
"","survey-multi-choice",41,490333,"0.0-14.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",11831,"{""Q0"":""2. I would be <b>second</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"","",NA,2,NA,NA,NA,NA,"","",NA
"","html-slider-response",42,497428,"0.0-15.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",7092,"","","","","","",NA,NA,"","100",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",100
"","survey-text",43,519352,"0.0-16.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",21920,"{""Q0"":""Retention and how fast you work well under pressure.""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-text",44,535387,"0.0-17.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",16030,"{""Q0"":""No the test was pretty good. ""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",45,541146,"0.0-18.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":5757}]",5758,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
