"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"","instructions",13,101858,"0.0-12.0-0.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":7935.5}]",7935.5999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",14,119669,"0.0-12.0-1.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","NECTARINE","A,N,E,C,T,R,I",7,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",15,121472,"0.0-12.0-2.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1803.1999998092651}]",1803.39999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",16,126470,"0.0-12.0-3.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","NECTARINE","",NA,NA,"",4238.89999961853,2,2,0,12,10,"",NA,"",NA
"","instructions",17,130374,"0.0-12.0-0.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":3903.5999994277954}]",3903.5999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",18,176715,"0.0-12.0-1.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","HAWAII","A,N,H,W,I",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",19,178530,"0.0-12.0-2.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1815}]",1815.19999980927,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",20,181281,"0.0-12.0-3.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","HAWAII","",NA,NA,"",1991.69999980927,63,96,1,51,12,"",NA,"",NA
"","instructions",21,183808,"0.0-12.0-0.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":2526.300000190735}]",2526.4000005722,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",22,216867,"0.0-12.0-1.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","SHAKIRA","E,A,S,H,K,I,R",7,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",23,219026,"0.0-12.0-2.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":2157.800000190735}]",2158.0999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",24,222652,"0.0-12.0-3.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","SHAKIRA","",NA,NA,"",2867.30000019073,10,11,2,19,9,"",NA,"",NA
"","instructions",25,224164,"0.0-12.0-0.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1511.1999998092651}]",1511.4000005722,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",26,257821,"0.0-12.0-1.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THIRTY FOUR","T,W,H,I,R,Y,F,O,U",9,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",27,259025,"0.0-12.0-2.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1203.3000001907349}]",1203.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",28,264072,"0.0-12.0-3.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",4283.69999980927,30,84,3,28,2,"",NA,"",NA
"","instructions",29,265352,"0.0-12.0-0.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1278.2999992370605}]",1278.39999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",30,334778,"0.0-12.0-1.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THUMB","A,E,I,O,U,D,M,N,T,R,H,B",12,8,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",31,336111,"0.0-12.0-2.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1333.1000003814697}]",1333.30000019073,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",32,338427,"0.0-12.0-3.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THUMB","",NA,NA,"",1549,86,1,4,58,28,"",NA,"",NA
"","survey-text",33,342310,"0.0-13.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3880.80000019073,"{""Q0"":""Thumb""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thumb",NA,"",NA
"","survey-multi-choice",34,349036,"0.0-14.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",6725,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,"",NA
"","html-slider-response",35,352388,"0.0-15.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3350.89999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",83,"<p>Overall, how confident were you in your answer to this last question?</p>",83
"","survey-text",36,377449,"0.0-16.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",25060.3000001907,"{""Q0"":""Perceptions of how others view people playing games.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-text",37,381056,"0.0-17.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3605.19999980927,"{""Q0"":""No.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",38,387109,"0.0-18.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":6053.300000190735}]",6053.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
