"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"","instructions",10,62136,"0.0-8.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":1186.2000000476837}]",1186.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",11,73453,"0.0-9.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",11315,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",12,75013,"0.0-11.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":1559.3999999761581}]",1559.60000002384,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",13,79221,"0.0-12.0-0.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":4206.400000095367}]",4206.80000007153,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",14,100486,"0.0-12.0-1.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",20759.5,"THIRTY FOUR.,THIRTY FOUR","","","","","",NA,NA,"","THIRTY FOUR",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",15,122809,"0.0-12.0-2.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","THIRTY FOUR","T,H,I,R,Y,F,O,U",8,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",16,124160,"0.0-12.0-3.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":1350.1000000238419}]",1350.39999997616,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",17,127174,"0.0-12.0-4.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","THIRTY FOUR","",NA,NA,"","",2252.19999992847,19,69,0,77,58,"","",NA
"","instructions",18,129132,"0.0-12.0-0.1",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":1954.8999999761581}]",1955.09999990463,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",19,137329,"0.0-12.0-1.1",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",7693,"FIG","","","","","",NA,NA,"","FIG",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",20,167385,"0.0-12.0-2.1",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","FIG","F,I,G",3,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",21,174736,"0.0-12.0-3.1",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":7349.200000047684}]",7349.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",22,179562,"0.0-12.0-4.1",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","FIG","",NA,NA,"","",4058.5,11,35,1,41,30,"","",NA
"","instructions",23,182616,"0.0-12.0-0.2",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":3052}]",3052.20000004768,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",24,191822,"0.0-12.0-1.2",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",8702,"HAWAII","","","","","",NA,NA,"","HAWAII",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",25,230481,"0.0-12.0-2.2",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","HAWAII","I,A,W,H",4,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",26,231648,"0.0-12.0-3.2",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":1166}]",1166.30000007153,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",27,234335,"0.0-12.0-4.2",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","HAWAII","",NA,NA,"","",1924.29999995232,3,93,2,1,2,"","",NA
"","instructions",28,238772,"0.0-12.0-0.3",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":4436.100000023842}]",4436.40000009537,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",29,245206,"0.0-12.0-1.3",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",5927.89999997616,"WRIST","","","","","",NA,NA,"","WRIST",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",30,332591,"0.0-12.0-2.3",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","WRIST","K,E,T,H,C,W,R,I,S",9,11,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",31,340013,"0.0-12.0-3.3",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":7417.799999952316}]",7418.09999990463,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",32,342720,"0.0-12.0-4.3",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","WRIST","",NA,NA,"","",1942,52,3,3,31,21,"","",NA
"","instructions",33,346447,"0.0-12.0-0.4",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":3725.2999999523163}]",3725.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",34,352205,"0.0-12.0-1.4",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",5252.89999997616,"SHAKIRA","","","","","",NA,NA,"","SHAKIRA",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",35,379806,"0.0-12.0-2.4",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","SHAKIRA","E,I,A,G,M,R,C,B,L,U,V,W,X,Q,F,O,P,T,S,J,D,K,H",23,-2,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",36,382035,"0.0-12.0-3.4",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":2227.5999999046326}]",2227.79999995232,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",37,385110,"0.0-12.0-4.4",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",NA,"","","","","SHAKIRA","",NA,NA,"","",2318.79999995232,23,91,4,88,65,"","",NA
"","survey-text",38,393913,"0.0-13.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",8797.5,"{""Q0"":""SHAKIRA""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"shakira","",NA
"","survey-multi-choice",39,399947,"0.0-14.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",6032.19999992847,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"","",NA,1,NA,NA,NA,NA,"","",NA
"","html-slider-response",40,404259,"0.0-15.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",4306.39999997616,"","","","","","",NA,NA,"","100",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",100
"","survey-text",41,461867,"0.0-16.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",57605.1000000238,"{""Q0"":""how quick one can think""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-text",42,466336,"0.0-17.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"",4466.30000007153,"{""Q0"":""none""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",43,469749,"0.0-18.0",NA,327,"61,50,134,247,205,25,7,79,4,229,20,176,198,194,55,231,87,81,63,179,40,32,105,139,121,14,29,236,128,29,148,122",163,"66a0b3911f23dfc7665bb169","66689f12db06fb05c27647b2","66a1586306a61c3228904eb9",2,0,0,"true",1,100,"[{""page_index"":0,""viewing_time"":3412.5}]",3412.79999995232,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
