"","subj_id","word","t"
"124","66882c4e8bcda7f9bf988fe1","NECTARINE",43.039
"125","66882c4e8bcda7f9bf988fe1","THIRTY FOUR",41.5386999999881
"126","667981b52e50d351183dfbc6","USAIN BOLT",21.1291999998093
"127","667981b52e50d351183dfbc6","FIG",43.1496999998093
"128","667981b52e50d351183dfbc6","KENTUCKY",82.9838999996185
"129","667981b52e50d351183dfbc6","THIRTY FOUR",32.7155
"130","667981b52e50d351183dfbc6","THUMB",44.1996999998093
"131","664993e12a5b629050529e17","USAIN BOLT",21.14
"132","664993e12a5b629050529e17","FIG",43.152
"133","664993e12a5b629050529e17","KENTUCKY",82.984
"134","664993e12a5b629050529e17","THIRTY FOUR",32.709
"135","664993e12a5b629050529e17","THUMB",44.198
"136","65dcca0d187f1e33aa00fca1","FIG",17.494
"137","65dcca0d187f1e33aa00fca1","KENTUCKY",82.992
"138","65dcca0d187f1e33aa00fca1","WRIST",8.236
"139","65dcca0d187f1e33aa00fca1","USAIN BOLT",48.224
"140","65dcca0d187f1e33aa00fca1","THIRTY FOUR",22.095
"141","668c3e0bcd20a4a22d1c47ca","FIG",17.48
"142","668c3e0bcd20a4a22d1c47ca","KENTUCKY",82.989
"143","668c3e0bcd20a4a22d1c47ca","WRIST",8.893
"144","668c3e0bcd20a4a22d1c47ca","USAIN BOLT",48.229
"145","668c3e0bcd20a4a22d1c47ca","THIRTY FOUR",22.087
"146","6646c1176f77d54e29544b9e","SHAKIRA",74.3997000000179
"147","6646c1176f77d54e29544b9e","THUMB",28.5645
"148","6646c1176f77d54e29544b9e","NECTARINE",17.8925
"149","6646c1176f77d54e29544b9e","KENTUCKY",56.2118000000119
"150","6646c1176f77d54e29544b9e","THIRTY FOUR",32.600099999994
"151","5d612ae16512d700159face7","SHAKIRA",74.3961999999285
"152","5d612ae16512d700159face7","THUMB",28.5736000000238
"153","5d612ae16512d700159face7","NECTARINE",17.8941000000238
"154","5d612ae16512d700159face7","KENTUCKY",56.2181999999285
"155","5d612ae16512d700159face7","THIRTY FOUR",32.6057999999523
"156","662b24af863fd5cc1437384c","HAWAII",43.8033999999762
"157","662b24af863fd5cc1437384c","THIRTY FOUR",32.7223000000119
"158","662b24af863fd5cc1437384c","FIG",51.4605
"159","662b24af863fd5cc1437384c","USAIN BOLT",45.3306999999881
"160","662b24af863fd5cc1437384c","THUMB",23.4296999999881
"161","6640628212be4793d535e3ca","HAWAII",43.8081000000238
"162","6640628212be4793d535e3ca","THIRTY FOUR",32.7127000000179
"163","6640628212be4793d535e3ca","FIG",51.460400000006
"164","6640628212be4793d535e3ca","USAIN BOLT",45.3352000000179
"165","6640628212be4793d535e3ca","THUMB",23.428099999994
"166","65b549c67c7791499c09f8a2","THIRTY FOUR",41.5316000000238
"167","65b549c67c7791499c09f8a2","USAIN BOLT",55.3743000000715
"168","65b549c67c7791499c09f8a2","HAWAII",78.3666999999285
"169","65b549c67c7791499c09f8a2","FIG",24.7663999999762
"170","65b549c67c7791499c09f8a2","THUMB",76.4176999999285
"171","66799662d6513151e840c6af","THIRTY FOUR",41.535400000006
"172","66799662d6513151e840c6af","USAIN BOLT",55.369099999994
"173","66799662d6513151e840c6af","HAWAII",78.3758999999911
"174","66799662d6513151e840c6af","FIG",24.7755
"175","66799662d6513151e840c6af","THUMB",76.4131999999881
"176","5f04b7a99b50ac10df3a9eac","THUMB",41.1753000000119
"177","5f04b7a99b50ac10df3a9eac","KENTUCKY",38.3185999999642
"178","5f04b7a99b50ac10df3a9eac","NECTARINE",15.8148000000119
"179","5f04b7a99b50ac10df3a9eac","THIRTY FOUR",26.0636999999881
"180","5f04b7a99b50ac10df3a9eac","SHAKIRA",33.96
"181","663eed67d4b7867ab8b258ac","THUMB",41.1634000000358
"182","663eed67d4b7867ab8b258ac","KENTUCKY",38.3036000000238
"183","663eed67d4b7867ab8b258ac","NECTARINE",15.8136999999881
"184","663eed67d4b7867ab8b258ac","THIRTY FOUR",26.0750999999642
"185","663eed67d4b7867ab8b258ac","SHAKIRA",33.9616999999881
"186","65a5ba58381a45c10a471062","WRIST",54.0081000000238
"187","65a5ba58381a45c10a471062","HAWAII",64.7653999999762
"188","65a5ba58381a45c10a471062","THIRTY FOUR",28.9494000000358
"189","65a5ba58381a45c10a471062","USAIN BOLT",19.4336000000238
"190","65a5ba58381a45c10a471062","FIG",18.06
"191","5e00f9a211999fcea4169800","THIRTY FOUR",36.6951000000238
"192","5e00f9a211999fcea4169800","WRIST",60.3695
"193","5e00f9a211999fcea4169800","HAWAII",28.4031999999285
"194","5e00f9a211999fcea4169800","USAIN BOLT",55.3776000000238
"195","5e00f9a211999fcea4169800","FIG",9.80389999997616
"196","5c1942e200849900010afdcd","THIRTY FOUR",36.6858999999985
"197","5c1942e200849900010afdcd","WRIST",60.3660999999996
"198","5c1942e200849900010afdcd","HAWAII",28.4029000000004
"199","5c1942e200849900010afdcd","USAIN BOLT",55.378
"200","5c1942e200849900010afdcd","FIG",9.80019999999925
"201","66745423e75fde5ccb81d42b","THIRTY FOUR",32.5918999999762
"202","66745423e75fde5ccb81d42b","KENTUCKY",63.013
"203","66745423e75fde5ccb81d42b","SHAKIRA",33.7325999999642
"204","66745423e75fde5ccb81d42b","FIG",9.80579999995232
"205","66745423e75fde5ccb81d42b","THUMB",23.434
"206","66967c5af3c4c0d13cb52db1","THIRTY FOUR",32.5991000000238
"207","66967c5af3c4c0d13cb52db1","KENTUCKY",63.0106000000238
"208","66967c5af3c4c0d13cb52db1","SHAKIRA",33.7320999999642
"209","66967c5af3c4c0d13cb52db1","FIG",9.80739999997616
"210","66967c5af3c4c0d13cb52db1","THUMB",23.4279000000358
"211","65b9bf2250abc52ab5bb60c2","THIRTY FOUR",36.6888000000045
"212","65b9bf2250abc52ab5bb60c2","SHAKIRA",74.4033000000045
"213","65b9bf2250abc52ab5bb60c2","HAWAII",43.796200000003
"214","65b9bf2250abc52ab5bb60c2","NECTARINE",13.762700000003
"215","65b9bf2250abc52ab5bb60c2","WRIST",22.4376999999955
"216","662047d9ef8599fb4c8a00d5","THIRTY FOUR",36.6945999999046
"217","662047d9ef8599fb4c8a00d5","SHAKIRA",74.3945
"218","662047d9ef8599fb4c8a00d5","HAWAII",43.8027000000477
"219","662047d9ef8599fb4c8a00d5","NECTARINE",13.7647000000477
"220","662047d9ef8599fb4c8a00d5","WRIST",22.4372000000477
"221","5fd7782dee03dc08d3f3f491","THUMB",36.406
"222","5fd7782dee03dc08d3f3f491","NECTARINE",20.856
"223","5fd7782dee03dc08d3f3f491","USAIN BOLT",52.986
"224","5fd7782dee03dc08d3f3f491","THIRTY FOUR",26.07
"225","5fd7782dee03dc08d3f3f491","KENTUCKY",32.924
"226","6277f24d24ba4608b3fa016c","WRIST",27.242
"227","6277f24d24ba4608b3fa016c","USAIN BOLT",21.1389999999999
"228","6277f24d24ba4608b3fa016c","KENTUCKY",63.0269999999999
"229","6277f24d24ba4608b3fa016c","NECTARINE",43.026
"230","6277f24d24ba4608b3fa016c","THIRTY FOUR",41.538
