"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen",0,4625,"0.0-0.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",1,6814,"0.0-1.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":2188.300000011921}]",2188.40000003576,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",2,16089,"0.0-2.0-0.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":9274.600000023842}]",9274.69999998808,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",3,21079,"0.0-2.0-1.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",4988.30000001192,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",4,22250,"0.0-3.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":1171.199999988079}]",1171.30000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman",5,45178,"0.0-4.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",NA,"","","","","ZEBRA","S,R,E,A,Z,B",6,14,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",6,59364,"0.0-5.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":2491.400000035763},{""page_index"":1,""viewing_time"":11694.099999964237}]",14185.9000000358,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",7,64851,"0.0-6.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",5485.90000003576,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",8,66090,"0.0-7.0-0.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":1239.3999999761581}]",1239.39999997616,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",9,71701,"0.0-7.0-1.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",5609.80000001192,"{""Q0"":""...from the <b>upcoming tournament</b>.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",10,72714,"0.0-7.1-0.1",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":1012}]",1012,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",11,76106,"0.0-7.1-1.1",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",3391.60000002384,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",12,81182,"0.0-8.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":5075.699999988079}]",5075.80000001192,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",13,84417,"0.0-9.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",3234.40000003576,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",14,95846,"0.0-11.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":11428.5}]",11428.6000000238,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",15,112610,"0.0-12.0-0.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":16763.600000023842}]",16763.7000000477,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",16,119080,"0.0-12.0-1.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",5968.19999998808,"THIRTY FOUR","","","","","",NA,NA,"","THIRTY FOUR",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",17,153552,"0.0-12.0-2.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"",NA,"","","","","THIRTY FOUR","A,I,O,E,N,U,R,F,T,Y,H",11,12,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",18,156459,"0.0-12.0-3.0",NA,223,"246,224,161,226,172,65,148,90,154,167,255,138,138,170,12,235,193,42,59,204,152,26,146,154,213,207,129,10,9,14,17,174",111,"669eec2e4270c76bc184a38e","65772daa307b28b9a9ec187f","669fd415e9fb573a9a872b85",1,0,0,"true",4,84,"[{""page_index"":0,""viewing_time"":2907.100000023842}]",2907.20000004768,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
