"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"","instructions","28","361208","0.0-12.0-0.3","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","[{""page_index"":0,""viewing_time"":3758.0999999940395}]","3758.3999999910593","","","","","","","","","","","","","","","","","","",""
"","type-this","29","366530","0.0-12.0-1.3","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","4820.5","HAWAII","","","","","","","","","HAWAII","","","","","","","","",""
"","Hangman_replay","30","390054","0.0-12.0-2.3","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","","","","","","HAWAII","A,N,I,W,H","5","14","false","","","","","","","","","",""
"","instructions","31","418083","0.0-12.0-3.3","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","[{""page_index"":0,""viewing_time"":28027}]","28027.59999999404","","","","","","","","","","","","","","","","","","",""
"","Guess_leaderboard","32","421023","0.0-12.0-4.3","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","","","","","","HAWAII","","","","","","2177.2999999970198","32","85","3","3","29","","",""
"","instructions","33","432958","0.0-12.0-0.4","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","[{""page_index"":0,""viewing_time"":11933.20000000298}]","11933.60000000894","","","","","","","","","","","","","","","","","","",""
"","type-this","34","448574","0.0-12.0-1.4","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","15113.20000000298","THIRTY FOUR","","","","","","","","","THIRTY FOUR","","","","","","","","",""
"","Hangman_replay","35","488833","0.0-12.0-2.4","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","","","","","","THIRTY FOUR","F,E,O,U,R,T,H,I,Y","9","14","false","","","","","","","","","",""
"","instructions","36","500275","0.0-12.0-3.4","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","[{""page_index"":0,""viewing_time"":11440.70000000298}]","11441.20000000298","","","","","","","","","","","","","","","","","","",""
"","Guess_leaderboard","37","502882","0.0-12.0-4.4","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","","","","","","THIRTY FOUR","","","","","","1845.1000000089407","45","90","4","13","32","","",""
"","survey-text","38","510895","0.0-13.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","8011.9000000059605","{""Q0"":""THIRTY FOUR""}","","","","","","","","","","","","","","","","thirty four","",""
"","survey-multi-choice","39","521755","0.0-14.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","10858.70000000298","{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","","","","","","","3","","","","","","",""
"","html-slider-response","40","524838","0.0-15.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","3081","","","","","","","","","","69","","","","","","","","<p>Overall, how confident were you in your answer to this last question?</p>","69"
"","survey-text","41","582656","0.0-16.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","57816","{""Q0"":""Determine how we view are goals compared to other, by fisrt making us do the thing, so we have experince of what it is, so then you judege others, and it determines if you think you are fater or slower then them. ""}","","","","","","","","","","","","","","","","","",""
"","survey-text","42","585927","0.0-17.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","","3268.4000000059605","{""Q0"":""""}","","","","","","","","","","","","","","","","","",""
"","instructions","43","589525","0.0-18.0","","201","173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6","100","669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568","1","0","0","true","3","69","[{""page_index"":0,""viewing_time"":3597.1000000089407}]","3597.4000000059605","","","","","","","","","","","","","","","","","","",""
