"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen",0,2625,"0.0-0.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",1,5009,"0.0-1.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"[{""page_index"":0,""viewing_time"":2382.5}]",2383,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",2,7461,"0.0-2.0-0.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"[{""page_index"":0,""viewing_time"":2451.199999999255}]",2451.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",3,11371,"0.0-2.0-1.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"",3907.09999999963,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",4,12759,"0.0-3.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"[{""page_index"":0,""viewing_time"":1386.1000000014901}]",1386.40000000037,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman",5,24734,"0.0-4.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"",NA,"","","","","ZEBRA","E,A,R,B,Z",5,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",6,31708,"0.0-5.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"[{""page_index"":0,""viewing_time"":1884.2999999988824},{""page_index"":1,""viewing_time"":5088.700000001118}]",6973.29999999888,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",7,35097,"0.0-6.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"",3387.79999999888,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",8,36452,"0.0-7.0-0.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"[{""page_index"":0,""viewing_time"":1354.3999999985099}]",1354.69999999925,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",9,38858,"0.0-7.0-1.0",NA,521,"57,187,136,244,13,58,162,178,254,157,234,103,190,39,199,71,101,219,14,187,63,243,207,143,183,121,175,99,25,250,32,69",260,"66a3ed3c5d10d0e7d8a6b9da","5e9e19d808b9931ef37373c6","66a446c5fa732e356e956a74",1,0,0,"true",1,55,"",2404.5,"{""Q0"":""...from the <b>upcoming tournament</b>.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
