"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,3125,"0.0-0.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,5607,"0.0-1.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"[{""page_index"":0,""viewing_time"":2481.2999999523163}]",2481.69999992847,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,14825,"0.0-2.0-0.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"[{""page_index"":0,""viewing_time"":9216.199999928474}]",9216.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,23314,"0.0-2.0-1.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"",8486.39999997616,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,24897,"0.0-3.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"[{""page_index"":0,""viewing_time"":1582.0999999046326}]",1582.29999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,77122,"0.0-4.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"",NA,"","","","","ZEBRA","H,S,R,D,A,C,Z,E,B",9,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,96268,"0.0-5.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"[{""page_index"":0,""viewing_time"":2807.899999976158},{""page_index"":1,""viewing_time"":16335.300000071526}]",19144.6000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,101938,"0.0-6.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"",5667.79999995232,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,103910,"0.0-7.0-0.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"[{""page_index"":0,""viewing_time"":1969.7999999523163}]",1970.10000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,111051,"0.0-7.0-1.0",NA,128,"166,139,65,44,66,130,85,95,21,84,108,246,225,252,66,137,59,126,7,242,113,85,124,235,2,24,33,9,141,214,108,27",64,"669a702db1122fc5150a13ce","65b549c67c7791499c09f8a2","669b231f9e48b4e677c1021c",1,0,0,"false",2,74,"",7139.5,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
