"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"","instructions",13,264596,"0.0-12.0-2.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":4126.5999999940395}]",4127.19999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",14,276499,"0.0-12.0-3.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","NECTARINE","",NA,NA,"",11138.3999999911,30,42,0,87,57,"",NA,"",NA
"","instructions",15,280253,"0.0-12.0-0.1",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":3753.2999999970198}]",3753.59999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",16,341725,"0.0-12.0-1.1",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","USAIN BOLT","E,A,I,N,B,O,C,S,U,R,L,T",12,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",17,342899,"0.0-12.0-2.1",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":1173.2000000029802}]",1173.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",18,347380,"0.0-12.0-3.1",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","USAIN BOLT","",NA,NA,"",3725.39999999106,50,34,1,51,1,"",NA,"",NA
"","instructions",19,352491,"0.0-12.0-0.2",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":5109.100000008941}]",5109.40000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",20,370716,"0.0-12.0-1.2",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","THIRTY FOUR","T,I,R,Y,O,U,F,H",8,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",21,373543,"0.0-12.0-2.2",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":2825.8999999910593}]",2826.39999999106,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",22,377813,"0.0-12.0-3.2",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",3504.59999999404,49,85,2,4,45,"",NA,"",NA
"","instructions",23,378900,"0.0-12.0-0.3",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":1086.0999999940395}]",1086.39999999106,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",24,452623,"0.0-12.0-1.3",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","KENTUCKY","I,M,V,A,C,K,E,N,T,U,Y",11,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",25,455344,"0.0-12.0-2.3",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":2720}]",2720.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",26,460012,"0.0-12.0-3.3",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","KENTUCKY","",NA,NA,"",3897.09999999404,64,64,3,93,29,"",NA,"",NA
"","instructions",27,462280,"0.0-12.0-0.4",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":2266.7000000029802}]",2267,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",28,498463,"0.0-12.0-1.4",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","THUMB","E,I,A,O,U,R,L,T,H,M,B",11,9,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",29,501205,"0.0-12.0-2.4",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":2740.2999999970198}]",2740.70000000298,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",30,506544,"0.0-12.0-3.4",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",NA,"","","","","THUMB","",NA,NA,"",4582.59999999404,34,92,4,24,10,"",NA,"",NA
"","survey-text",31,515103,"0.0-13.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",8557.20000000298,"{""Q0"":""Thumb""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thumb",NA,"",NA
"","survey-multi-choice",32,525362,"0.0-14.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",10258.200000003,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,"",NA
"","html-slider-response",33,527921,"0.0-15.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",2557.20000000298,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",100,"<p>Overall, how confident were you in your answer to this last question?</p>",100
"","survey-text",34,590534,"0.0-16.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",62610.6000000089,"{""Q0"":""The knowledge of many people on average.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-text",35,593574,"0.0-17.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"",3038.39999999106,"{""Q0"":""""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",36,595489,"0.0-18.0",NA,320,"165,18,219,39,65,205,32,105,62,75,22,241,152,145,231,43,159,241,44,234,215,39,97,252,94,146,210,170,243,71,64,193",160,"66a0b3911f23dfc7665bb169","6682c4fcefd32e38eb8197b2","66a1455a22da0ce26d93260a",1,0,1,"false",1,100,"[{""page_index"":0,""viewing_time"":1914.5999999940395}]",1914.79999999702,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
